	id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	D1|D1	D1|D2	D1|D3	D1|D4	D2|D1	D2|D2	D2|D3	D2|D4	D3|D1	D3|D2	D3|D3	D3|D4	D4|D1	D4|D2	D4|D3	D4|D4
786	CPI-CS024EB9593	FZD8_LRP6_WNT2B	complex:FZD8_LRP6	simple:Q93097		ENSG00000134245	True	False	False	curated	False	1.312																
787	CPI-CS023DB57C8	FZD8_LRP5_WNT2B	complex:FZD8_LRP5	simple:Q93097		ENSG00000134245	True	False	False	curated	False	1.312																
788	CPI-CS0A13F16D1	FZD7_LRP6_WNT2B	complex:FZD7_LRP6	simple:Q93097		ENSG00000134245	True	False	False	curated	False	1.312																
789	CPI-CS0CA549059	FZD7_LRP5_WNT2B	complex:FZD7_LRP5	simple:Q93097		ENSG00000134245	True	False	False	curated	False	1.312																
790	CPI-CS09F32EE7D	FZD6_LRP6_WNT2B	complex:FZD6_LRP6	simple:Q93097		ENSG00000134245	True	False	False	curated	False	1.312																
791	CPI-CS0FB43E17E	FZD6_LRP5_WNT2B	complex:FZD6_LRP5	simple:Q93097		ENSG00000134245	True	False	False	curated	False	1.312																
792	CPI-CS05C76711D	FZD5_LRP6_WNT2B	complex:FZD5_LRP6	simple:Q93097		ENSG00000134245	True	False	False	curated	False	1.312																
793	CPI-CS034FCACC9	FZD1_LRP6_WNT6	complex:FZD1_LRP6	simple:Q9Y6F9		ENSG00000115596	True	False	False	curated	False	1.312																
794	CPI-SS0B84DAE3D	PVR_CD96	simple:P15151	simple:P40200	ENSG00000073008	ENSG00000153283	True	True	True	curated	False	1.312																
795	CPI-CS04A96900E	FDZ8_RYK_WNT5A	complex:FDZ8_RYK	simple:P41221		ENSG00000114251	True	True	False	curated	False	1.312																
796	CPI-CS008F67A0E	FZD9_LRP5_WNT5A	complex:FZD9_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
797	CPI-SS0FC2B68F1	IAPP_IDE	simple:P10997	simple:P14735	ENSG00000121351	ENSG00000119912	True	False	True	IMEx	False	1.312																
798	CPI-SS06908C6CC	INS_IDE	simple:P01308	simple:P14735	ENSG00000254647	ENSG00000119912	True	False	True	I2D,IMEx	False	1.312																
799	CPI-SS076D8415B	CCL3_IDE	simple:P10147	simple:P14735	ENSG00000277632	ENSG00000119912	True	False	True	IMEx,InnateDB-All,MINT	False	1.312																
800	CPI-SS0A3569604	IGF2_IDE	simple:P01344	simple:P14735	ENSG00000167244	ENSG00000119912	True	False	True	I2D,InnateDB-All	False	1.312																
801	CPI-SS03FA58286	TNF_VSIR	simple:P01375	simple:Q9H7M9	ENSG00000232810	ENSG00000107738	True	False	True	IMEx,IntAct	False	1.312																
802	CPI-SS0A42A3690	CCL4L2_VSIR	simple:Q8NHW4	simple:Q9H7M9	ENSG00000276070	ENSG00000107738	True	False	True	IMEx,IntAct	False	1.312																
803	CPI-SS0579FA162	IGF2_IGF1R	simple:P01344	simple:P08069	ENSG00000167244	ENSG00000140443	True	False	True	curated	False	1.312																
804	CPI-SS0917CBD53	HLA-C_KIR2DL3	simple:HLAC	simple:P43628	ENSG00000204525	ENSG00000243772	False	True	True	curated	False	1.312																
805	CPI-SS0CBAA9BCC	HLA-A_KIR3DL1	simple:HLAA	simple:P43629	ENSG00000206503	ENSG00000167633	False	True	True	curated	False	1.312																
806	CPI-SC061E89E41	VCAM1_integrin_a9b1_complex	simple:P19320	complex:integrin_a9b1_complex	ENSG00000162692		False	False	False	curated	True	1.312																
807	CPI-SC0B5F57CE1	TNC_integrin_a9b1_complex	simple:P24821	complex:integrin_a9b1_complex	ENSG00000041982		True	False	False	curated	True	1.312																
808	CPI-SC0EB9B5460	L1CAM_integrin_a9b1_complex	simple:P32004	complex:integrin_a9b1_complex	ENSG00000198910		False	False	False	curated	True	1.312																
809	CPI-SC069FF84F5	SPP1_integrin_a9b1_complex	simple:P10451	complex:integrin_a9b1_complex	ENSG00000118785		True	False	False	curated	True	1.312																
810	CPI-SS0C1BD22BC	SPP1_PTGER4	simple:P10451	simple:P35408	ENSG00000118785	ENSG00000171522	True	False	True	IMEx,MINT	False	1.312																
811	CPI-SS048242083	HLA-F_KIR3DL1	simple:P30511	simple:P43629	ENSG00000204642	ENSG00000167633	False	False	True	curated	False	1.312																
812	CPI-SS03722104E	HGF_CD44	simple:P14210	simple:P16070	ENSG00000019991	ENSG00000026508	True	False	True	IMEx,InnateDB-All,IntAct	False	1.312																
813	CPI-SS0E41702C1	IGF1_IGF1R	simple:P05019	simple:P08069	ENSG00000017427	ENSG00000140443	True	False	True	curated	False	1.312																
814	CPI-SS07CCAD9BF	GRN_SORT1	simple:P28799	simple:Q99523	ENSG00000030582	ENSG00000134243	True	False	True	IMEx,InnateDB-All,MINT	False	1.312																
815	CPI-SS00AEC3818	CCL19_ACKR4	simple:Q99731	simple:Q9NPB9	ENSG00000172724	ENSG00000129048	True	False	True	curated	False	1.312																
816	CPI-SS083B5EBAB	CXCL13_ACKR4	simple:O43927	simple:Q9NPB9	ENSG00000156234	ENSG00000129048	True	False	True	curated	False	1.312																
817	CPI-SS0CCD89E02	CCL25_ACKR4	simple:O15444	simple:Q9NPB9	ENSG00000131142	ENSG00000129048	True	False	True	curated	False	1.312																
818	CPI-SS0ECD9BB5E	CCL21_ACKR4	simple:O00585	simple:Q9NPB9	ENSG00000137077	ENSG00000129048	True	False	True	curated	False	1.312																
819	CPI-SS0CB2E8B21	CCL11_ACKR4	simple:P51671	simple:Q9NPB9	ENSG00000172156	ENSG00000129048	True	False	True	I2D	False	1.312																
820	CPI-SS0F3BF2B34	CCL5_ACKR4	simple:P13501	simple:Q9NPB9	ENSG00000271503	ENSG00000129048	True	False	True	I2D	False	1.312																
821	CPI-SS042A6F835	IGF2_IGF2R	simple:P01344	simple:P11717	ENSG00000167244	ENSG00000197081	True	False	True	curated	False	1.312																
822	CPI-SS086615F9B	CSF1_CELSR3	simple:P09603	simple:Q9NYQ7	ENSG00000184371	ENSG00000008300	True	False	True	I2D	False	1.312																
823	CPI-SS0E292C126	KLRB1_CLEC2D	simple:Q12918	simple:Q9UHP7	ENSG00000111796	ENSG00000069493	False	True	True	curated	False	1.312																
824	CPI-SS06E42DB13	ADIPOQ_CLEC2D	simple:Q15848	simple:Q9UHP7	ENSG00000181092	ENSG00000069493	True	False	True	IMEx,IntAct	False	1.312																
825	CPI-SS093E05DD4	NTF3_NTRK2	simple:P20783	simple:Q16620	ENSG00000185652	ENSG00000148053	True	False	True	curated	False	1.312																
826	CPI-SS04F3A1E5C	COPA_SORT1	simple:P53621	simple:Q99523	ENSG00000122218	ENSG00000134243	True	False	True	IMEx,InnateDB-All,IntAct,MatrixDB	False	1.312																
827	CPI-SS0A437E174	NTS_SORT1	simple:P30990	simple:Q99523	ENSG00000133636	ENSG00000134243	True	False	True	curated	False	1.312																
828	CPI-SS02A53F29E	LRPAP1_SORT1	simple:P30533	simple:Q99523	ENSG00000163956	ENSG00000134243	False	False	True	curated	False	1.312																
829	CPI-SS068C129D6	CSF1_SIRPA	simple:P09603	simple:P78324	ENSG00000184371	ENSG00000198053	True	False	True	I2D	False	1.312																
830	CPI-SS03DA2A820	FGF2_CD44	simple:P09038	simple:P16070	ENSG00000138685	ENSG00000026508	True	False	True	I2D,InnateDB-All	False	1.312																
831	CPI-SC0C2126F8E	JAM2_integrin_a4b1_complex	simple:P57087	complex:integrin_a4b1_complex	ENSG00000154721		False	False	False	curated	True	1.312																
832	CPI-SC0B2557C9D	VCAM1_integrin_a4b1_complex	simple:P19320	complex:integrin_a4b1_complex	ENSG00000162692		False	False	False	curated	True	1.312																
833	CPI-CS0C6F86DF5	2arachidonoylglycerol_byDAGLA_CNR2	complex:2arachidonoylglycerol_byDAGLA	simple:P34972		ENSG00000188822	True	False	True	curated	False	1.312																
834	CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1		ENSG00000012504	True	False	True	curated	False	1.312																
835	CPI-CS01C347639	22Hydroxycholesterol_byCYP3A4_NR1H4	complex:22Hydroxycholesterol_byCYP3A4	simple:Q96RI1		ENSG00000012504	True	False	True	curated	False	1.312																
836	CPI-CS087E1C654	LipoxinA4_byALOX5_CYSLTR1	complex:LipoxinA4_byALOX5	simple:Q9Y271		ENSG00000173198	True	False	True	curated	False	1.312																
837	CPI-CS0C89AD6A7	LeukotrieneE4_byDPEP3_CYSLTR1	complex:LeukotrieneE4_byDPEP3	simple:Q9Y271		ENSG00000173198	True	False	True	curated	False	1.312																
838	CPI-CS048E474A5	LeukotrieneE4_byDPEP2_CYSLTR1	complex:LeukotrieneE4_byDPEP2	simple:Q9Y271		ENSG00000173198	True	False	True	curated	False	1.312																
839	CPI-CS030959ED1	2arachidonoylglycerol_byDAGLB_CNR2	complex:2arachidonoylglycerol_byDAGLB	simple:P34972		ENSG00000188822	True	False	True	curated	False	1.312																
840	CPI-CS0150916A7	LeukotrieneE4_byDPEP1_CYSLTR1	complex:LeukotrieneE4_byDPEP1	simple:Q9Y271		ENSG00000173198	True	False	True	curated	False	1.312																
841	CPI-CS0891F5216	LeukotrieneC4_byLTC4S_CYSLTR1	complex:LeukotrieneC4_byLTC4S	simple:Q9Y271		ENSG00000173198	True	False	True	curated	False	1.312																
842	CPI-CS0A0F970F5	LeukotrieneD4_byGGT1_CYSLTR2	complex:LeukotrieneD4_byGGT1	simple:Q9NS75		ENSG00000152207	True	False	True	curated	False	1.312																
843	CPI-CS01FC3CF4D	LeukotrieneC4_byLTC4S_CYSLTR2	complex:LeukotrieneC4_byLTC4S	simple:Q9NS75		ENSG00000152207	True	False	True	curated	False	1.312																
844	CPI-CS0F5B070C5	LeukotrieneB4_byLTA4H_LTB4R2	complex:LeukotrieneB4_byLTA4H	simple:Q9NPC1		ENSG00000213906	True	False	True	curated	False	1.312																
845	CPI-CS04A56D5BE	12oxoLeukotrieneB4_byPTGR1_LTB4R2	complex:12oxoLeukotrieneB4_byPTGR1	simple:Q9NPC1		ENSG00000213906	True	False	True	curated	False	1.312																
846	CPI-CS047D9C0D7	LeukotrieneB4_byLTA4H_LTB4R	complex:LeukotrieneB4_byLTA4H	simple:Q15722		ENSG00000213903	True	False	True	curated	False	1.312																
847	CPI-CS0C4ABE334	LeukotrieneD4_byGGT1_CYSLTR1	complex:LeukotrieneD4_byGGT1	simple:Q9Y271		ENSG00000173198	True	False	True	curated	False	1.312																
848	CPI-SS05BA6D9C3	CCL4_CNR2	simple:P13236	simple:P34972	ENSG00000275302	ENSG00000188822	True	False	True	IMEx,IntAct	False	1.312																
849	CPI-SS0795802F6	CCL4_SLC7A1	simple:P13236	simple:P30825	ENSG00000275302	ENSG00000139514	True	False	True	IMEx,IntAct	False	1.312																
850	CPI-SS03105D292	CSF1_SLC7A1	simple:P09603	simple:P30825	ENSG00000184371	ENSG00000139514	True	False	True	I2D	False	1.312																
851	CPI-SC09A33C92E	PLA2G2A_integrin_a4b1_complex	simple:P14555	complex:integrin_a4b1_complex	ENSG00000188257		True	False	False	curated	True	1.312																
852	CPI-SC0E029AB31	PLAUR_integrin_a4b1_complex	simple:Q03405	complex:integrin_a4b1_complex	ENSG00000011422		True	True	False	curated	True	1.312																
853	CPI-SC00B50273B	TNC_integrin_a4b1_complex	simple:P24821	complex:integrin_a4b1_complex	ENSG00000041982		True	False	False	curated	True	1.312																
854	CPI-SC0F96CE387	FN1_integrin_a4b1_complex	simple:P02751	complex:integrin_a4b1_complex	ENSG00000115414		True	False	False	curated	True	1.312																
855	CPI-SC0C81483EA	SPP1_integrin_a4b1_complex	simple:P10451	complex:integrin_a4b1_complex	ENSG00000118785		True	False	False	curated	True	1.312																
856	CPI-SS0CF0E4DE9	CCL2_CCR2	simple:P13500	simple:P41597	ENSG00000108691	ENSG00000121807	True	False	True	curated	False	1.312																
857	CPI-SS093922D5A	CCL16_CCR2	simple:O15467	simple:P41597	ENSG00000275152	ENSG00000121807	True	False	True	curated	False	1.312																
858	CPI-SS0817CE2B3	CCL3L1_CCR1	simple:P16619	simple:P32246	ENSG00000276085	ENSG00000163823	True	False	True	I2D,InnateDB-All	False	1.312																
859	CPI-SS0E1735D13	CCL3L1_CCR1	simple:CCL3L1	simple:P32246	ENSG00000276085	ENSG00000163823	True	False	True	curated	False	1.312																
860	CPI-SS0A021DB6E	CCL5_CCR1	simple:P13501	simple:P32246	ENSG00000271503	ENSG00000163823	True	False	True	curated	False	1.312																
861	CPI-SS08DA48A5A	CCL3_CCR1	simple:P10147	simple:P32246	ENSG00000277632	ENSG00000163823	True	False	True	curated	False	1.312																
862	CPI-SS0348B76E5	CCL16_CCR1	simple:O15467	simple:P32246	ENSG00000275152	ENSG00000163823	True	False	True	curated	False	1.312																
863	CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	ENSG00000271503	ENSG00000160791	True	False	True	curated	False	1.312																
864	CPI-SS0C090A257	CCL3_CCR5	simple:P10147	simple:P51681	ENSG00000277632	ENSG00000160791	True	False	True	curated	False	1.312																
865	CPI-SS0D1D95883	CCL4_CCR5	simple:P13236	simple:P51681	ENSG00000275302	ENSG00000160791	True	False	True	curated	False	1.312																
866	CPI-SS0EA05941A	CCL5_CCR4	simple:P13501	simple:P51679	ENSG00000271503	ENSG00000183813	True	False	True	curated	False	1.312																
867	CPI-SS052B38F1C	CCL22_CCR4	simple:O00626	simple:P51679	ENSG00000102962	ENSG00000183813	True	False	True	curated	False	1.312																
868	CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	ENSG00000108691	ENSG00000213088	True	False	True	curated	False	1.312																
869	CPI-SS0911EECCC	CXCL8_ACKR1	simple:P10145	simple:Q16570	ENSG00000169429	ENSG00000213088	True	False	True	curated	False	1.312																
870	CPI-SS08696CC33	SFRP4_WNT5B	simple:Q6FHJ7	simple:Q9H1J7	ENSG00000106483	ENSG00000111186	True	False	False	curated	False	1.312																
871	CPI-SS0BBB4E185	SFRP5_WNT5B	simple:Q5T4F7	simple:Q9H1J7	ENSG00000120057	ENSG00000111186	True	False	False	curated	False	1.312																
872	CPI-CS0F6EF74BE	FZD9_LRP6_WNT5B	complex:FZD9_LRP6	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
873	CPI-CS0782E09E8	FZD9_LRP5_WNT5B	complex:FZD9_LRP5	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
874	CPI-CS0AE8152FD	FZD8_LRP6_WNT5B	complex:FZD8_LRP6	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
875	CPI-CS0DB2153A6	FZD8_LRP5_WNT5B	complex:FZD8_LRP5	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
876	CPI-SS02E513EE6	SFRP1_WNT5B	simple:Q8N474	simple:Q9H1J7	ENSG00000104332	ENSG00000111186	True	False	False	curated	False	1.312																
877	CPI-CS0613E3AB7	FZD7_LRP6_WNT5B	complex:FZD7_LRP6	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
878	CPI-CS0382E5A36	FZD6_LRP6_WNT5B	complex:FZD6_LRP6	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
879	CPI-CS0890B81F6	FZD6_LRP5_WNT5B	complex:FZD6_LRP5	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
880	CPI-CS016BAF864	FZD5_LRP6_WNT5B	complex:FZD5_LRP6	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
881	CPI-CS026456D1C	FZD5_LRP5_WNT5B	complex:FZD5_LRP5	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
882	CPI-CS06CF549E0	FZD4_LRP6_WNT5B	complex:FZD4_LRP6	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
883	CPI-CS0B0D7EFFD	FZD4_LRP5_WNT5B	complex:FZD4_LRP5	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
884	CPI-CS04EF7616F	FZD7_LRP5_WNT5B	complex:FZD7_LRP5	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
885	CPI-SS004A55455	FRZB_WNT5B	simple:Q92765	simple:Q9H1J7	ENSG00000162998	ENSG00000111186	True	False	False	curated	False	1.312																
886	CPI-SS098223056	SFRP2_WNT5B	simple:Q96HF1	simple:Q9H1J7	ENSG00000145423	ENSG00000111186	True	False	False	curated	False	1.312																
887	CPI-CS0A527731D	FZD10_LRP5_WNT5A	complex:FZD10_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
888	CPI-CS0F983512F	FZD8_LRP6_WNT5A	complex:FZD8_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
889	CPI-CS0CF5A502A	FZD8_LRP5_WNT5A	complex:FZD8_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
890	CPI-CS04EF3E555	FZD7_LRP6_WNT5A	complex:FZD7_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
891	CPI-CS00D2EE99D	FZD7_LRP5_WNT5A	complex:FZD7_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
892	CPI-CS01521EE2B	FZD6_LRP6_WNT5A	complex:FZD6_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
893	CPI-CS008DA70F3	FZD6_LRP5_WNT5A	complex:FZD6_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
894	CPI-CS00DEA8C12	FZD5_LRP6_WNT5A	complex:FZD5_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
895	CPI-CS05FB0A7F1	FZD5_LRP5_WNT5A	complex:FZD5_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
896	CPI-CS01BA77CE7	FZD4_LRP6_WNT5A	complex:FZD4_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
897	CPI-CS03524A330	FZD4_LRP5_WNT5A	complex:FZD4_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
898	CPI-CS0F06108D6	FZD3_LRP6_WNT5A	complex:FZD3_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
899	CPI-CS03025232D	FZD3_LRP5_WNT5A	complex:FZD3_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
900	CPI-CS09FB07CB1	FZD2_LRP6_WNT5A	complex:FZD2_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
901	CPI-CS00529A443	FZD2_LRP5_WNT5A	complex:FZD2_LRP5	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
902	CPI-CS0B3F661F1	FZD10_LRP6_WNT5A	complex:FZD10_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
903	CPI-CS090834433	FZD3_LRP6_WNT5B	complex:FZD3_LRP6	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
904	CPI-CS0D1C88065	FZD9_LRP6_WNT5A	complex:FZD9_LRP6	simple:P41221		ENSG00000114251	True	False	False	curated	False	1.312																
905	CPI-CS0DCC20D87	FZD3_LRP5_WNT5B	complex:FZD3_LRP5	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
906	CPI-CS0DF112C1C	FZD2_LRP5_WNT5B	complex:FZD2_LRP5	simple:Q9H1J7		ENSG00000111186	True	False	False	curated	False	1.312																
907	CPI-CS03D573715	FZD4_LRP5_WNT11	complex:FZD4_LRP5	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
908	CPI-CS00F8E8AC0	FZD3_LRP6_WNT11	complex:FZD3_LRP6	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
909	CPI-CS02643715E	FZD3_LRP5_WNT11	complex:FZD3_LRP5	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
910	CPI-CS031A2034E	FZD2_LRP6_WNT11	complex:FZD2_LRP6	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
911	CPI-CS0372FC240	FZD2_LRP5_WNT11	complex:FZD2_LRP5	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
912	CPI-CS0F29C6285	FZD1_LRP6_WNT11	complex:FZD1_LRP6	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
913	CPI-CS055AB879D	FZD4_LRP6_WNT11	complex:FZD4_LRP6	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
914	CPI-CS0481C1F9A	FZD1_LRP5_WNT11	complex:FZD1_LRP5	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
915	CPI-CS0003C70E9	FZD10_LRP5_WNT11	complex:FZD10_LRP5	simple:O96014		ENSG00000085741	True	False	False	curated	False	1.312																
916	CPI-SS0A7B487D4	KLRG2_WNT11	simple:A4D1S0	simple:O96014	ENSG00000188883	ENSG00000085741	True	True	False	InnateDB-All	False	1.312																
917	CPI-CS072C12EF4	5alphaDihydroprogesterone_byDHRS9_PGR	complex:5alphaDihydroprogesterone_byDHRS9	simple:P06401		ENSG00000082175	True	False	False	curated	False	1.312																
918	CPI-CS016CDFE07	5SHpETE_byALOX5_OXER1	complex:5SHpETE_byALOX5	simple:Q8TDS5		ENSG00000162881	True	False	True	curated	False	1.312																
919	CPI-SS008700E67	CCL8_ACKR1	simple:P80075	simple:Q16570	ENSG00000108700	ENSG00000213088	True	False	True	I2D	False	1.312																
920	CPI-SS0ABF41CAA	CXCL5_ACKR1	simple:P42830	simple:Q16570	ENSG00000163735	ENSG00000213088	True	False	True	I2D	False	1.312																
